iter	Logloss
0	0.6748992776
1	0.6582519144
2	0.6435989779
3	0.6336551296
4	0.6235288011
5	0.6100386377
6	0.6002369741
7	0.5961001734
8	0.588777927
9	0.5835076422
10	0.574003525
11	0.5699696978
12	0.5613596042
13	0.5538713334
14	0.5443031013
15	0.5385388763
16	0.5340163649
17	0.5278235993
18	0.5214252346
19	0.5176413584
20	0.5114239123
21	0.5075739257
22	0.503082004
23	0.5025852051
24	0.5021588918
25	0.4985099397
26	0.4939898057
27	0.4903566846
28	0.4849308414
29	0.4816783643
30	0.4784027611
31	0.4754644866
32	0.4720329113
33	0.4669033212
34	0.4654873124
35	0.4640464647
36	0.4608785801
37	0.4574922691
38	0.4529936504
39	0.4508975674
40	0.4464099822
41	0.4455518728
42	0.4427176735
43	0.4395652706
44	0.4379592101
45	0.4328814997
46	0.4281027784
47	0.4256474504
48	0.4247605736
49	0.4225185257
50	0.4205539549
51	0.4156759055
52	0.4122347202
53	0.4110921885
54	0.4107937765
55	0.409451553
56	0.4088341076
57	0.4059500695
58	0.4059488502
59	0.4039842874
60	0.4028374561
61	0.4026085528
62	0.4004010607
63	0.3982533693
64	0.3981062194
65	0.3954138286
66	0.3920935936
67	0.3889993307
68	0.3855567957
69	0.3839115603
70	0.3816289246
71	0.3808903044
72	0.3783946874
73	0.3783933927
74	0.3772688502
75	0.3737659234
76	0.370800329
77	0.3692093165
78	0.3673389224
79	0.366024402
80	0.3641404158
81	0.3622226717
82	0.3617762571
83	0.3597234772
84	0.3582991606
85	0.3560007285
86	0.3533559097
87	0.3511515073
88	0.3482222332
89	0.3471300902
90	0.3463090457
91	0.3448271504
92	0.3420105676
93	0.3405175191
94	0.338138958
95	0.3363261477
96	0.3342112819
97	0.3322978761
98	0.3308237934
99	0.3289178288
100	0.3277829342
101	0.3260623399
102	0.326059451
103	0.3260568435
104	0.3241474063
105	0.3228042891
106	0.3198812973
107	0.318721644
108	0.3181404779
109	0.316545663
110	0.3151762723
111	0.3137914286
112	0.3135277709
113	0.3120504335
114	0.3103708611
115	0.3091543507
116	0.3074250566
117	0.3053952839
118	0.3049662138
119	0.3042225895
120	0.3031648386
121	0.3026463175
122	0.3005634387
123	0.3005617939
124	0.2987474471
125	0.296457861
126	0.2948010485
127	0.2933836876
128	0.2930573556
129	0.2925629576
130	0.2911174668
131	0.2892578758
132	0.28861056
133	0.2876530097
134	0.2866194552
135	0.2859800407
136	0.2846254886
137	0.284128392
138	0.2831145848
139	0.2821103284
140	0.280630677
141	0.2794249056
142	0.277389165
143	0.2765349503
144	0.2756937023
145	0.2749015359
146	0.2732598602
147	0.2721682839
148	0.2705994308
149	0.2692985616
150	0.2681096014
151	0.2670537815
152	0.2662618766
153	0.2657403964
154	0.2645133529
155	0.2637506609
156	0.2627256892
157	0.2624125024
158	0.2621381242
159	0.2616235544
160	0.261250735
161	0.2610153655
162	0.2608457154
163	0.2605045546
164	0.2593888226
165	0.2588195553
166	0.2587983826
167	0.2572013683
168	0.2548196974
169	0.2532971589
170	0.2519324908
171	0.2508641579
172	0.2508210619
173	0.2501015079
174	0.2489499413
175	0.2477368387
176	0.2475503677
177	0.2469412896
178	0.2459854285
179	0.2454385015
180	0.2447278694
181	0.2429153617
182	0.2424086916
183	0.2413023865
184	0.2396442454
185	0.2386450205
186	0.2373551323
187	0.2361052359
188	0.2350243745
189	0.2345137784
190	0.2342815791
191	0.2327323605
192	0.2323143385
193	0.2313878908
194	0.2304754558
195	0.2289544591
196	0.2281263024
197	0.2274261316
198	0.2262266863
199	0.225154802
