iter	Logloss
0	0.6739394993
1	0.6570602466
2	0.6427967027
3	0.6283144015
4	0.6178318267
5	0.6053511007
6	0.5940566509
7	0.584436809
8	0.576123713
9	0.5734217266
10	0.5662838539
11	0.5573196612
12	0.5519811579
13	0.550211993
14	0.5421640866
15	0.5362600647
16	0.5297671006
17	0.5237830445
18	0.5197576363
19	0.5133003986
20	0.5106137673
21	0.5061772837
22	0.5011006044
23	0.4977468149
24	0.4965085085
25	0.4914730554
26	0.4879282878
27	0.4849628696
28	0.4798658286
29	0.4783905892
30	0.4782037821
31	0.4753563671
32	0.4713619147
33	0.468430209
34	0.4666736456
35	0.4641305844
36	0.4619641128
37	0.4586845584
38	0.4567031103
39	0.4532939657
40	0.4491254769
41	0.4466404404
42	0.444757163
43	0.4420649667
44	0.4408110335
45	0.4378061486
46	0.434698647
47	0.4335390493
48	0.4297026889
49	0.4277090799
50	0.4255295212
51	0.4234251891
52	0.4225725366
53	0.4196715389
54	0.4165114168
55	0.4144251673
56	0.4134708235
57	0.4109193486
58	0.4092573157
59	0.4074174213
60	0.4055104431
61	0.4032977759
62	0.4000892435
63	0.3979578241
64	0.397023294
65	0.3953452946
66	0.3953286667
67	0.3935392378
68	0.3921726366
69	0.3895615919
70	0.3886532696
71	0.3858853821
72	0.3835344755
73	0.3821564966
74	0.3806554212
75	0.3805093475
76	0.3792932205
77	0.3792258843
78	0.3784668652
79	0.3774541297
80	0.3755992881
81	0.3746237465
82	0.3728288171
83	0.3720669143
84	0.369666572
85	0.3692815971
86	0.3678810142
87	0.3670482569
88	0.365546323
89	0.3638916279
90	0.3627637121
91	0.362555401
92	0.361218164
93	0.3598774133
94	0.3564602873
95	0.3540727992
96	0.3522969992
97	0.3503103547
98	0.3489455957
99	0.3476943188
100	0.3459216539
101	0.3446556669
102	0.3423635158
103	0.3400859393
104	0.3388293469
105	0.336847748
106	0.3354341433
107	0.33470269
108	0.3331485588
109	0.3315683434
110	0.3308976474
111	0.3298627568
112	0.3290850518
113	0.3276625592
114	0.3271373166
115	0.3243711373
116	0.3231509303
117	0.3216539224
118	0.3205768457
119	0.3189482328
120	0.3180848471
121	0.3170600932
122	0.3152679806
123	0.3146486169
124	0.3137567301
125	0.3121646425
126	0.3109184858
127	0.3099706323
128	0.3089822609
129	0.3073765905
130	0.305994455
131	0.3051953622
132	0.3040052726
133	0.3034783223
134	0.301024774
135	0.3001629141
136	0.2992309111
137	0.2988483343
138	0.2976989753
139	0.2964644198
140	0.2948972811
141	0.2942412995
142	0.2941716086
143	0.2923568241
144	0.2918262985
145	0.291232258
146	0.2901988423
147	0.2888813663
148	0.2869872944
149	0.285709694
150	0.2854006861
151	0.2845098636
152	0.2844602354
153	0.282501888
154	0.2816111277
155	0.2816065327
156	0.2801555782
157	0.2790142042
158	0.2781896677
159	0.2769456595
160	0.2769131232
161	0.2769090015
162	0.2760212364
163	0.2759988235
164	0.2745937827
165	0.2729857598
166	0.271853769
167	0.270765784
168	0.2694130671
169	0.2687203025
170	0.2671281423
171	0.2670108312
172	0.2657608708
173	0.2639886017
174	0.2628939336
175	0.2623663954
176	0.2609471064
177	0.2589660387
178	0.2579079408
179	0.2556408539
180	0.2547445218
181	0.2539709647
182	0.2530006572
183	0.2528964741
184	0.2511524887
185	0.2508087464
186	0.2505151073
187	0.2496761881
188	0.2487851597
189	0.2483048454
190	0.247216499
191	0.2470936737
192	0.247085743
193	0.2468039941
194	0.244986232
195	0.2442757626
196	0.2432157867
197	0.2422596412
198	0.2417463724
199	0.241493111
200	0.2411093667
201	0.2399998777
202	0.2395177258
203	0.2384065271
204	0.2370627032
205	0.2356540094
206	0.2350120248
207	0.2338427831
208	0.2333546115
209	0.2328043626
210	0.2323498299
211	0.2315722234
212	0.2305060104
213	0.2300871035
214	0.2293111134
215	0.2287928077
216	0.2281606357
217	0.2277440245
218	0.2264995438
219	0.2255991268
220	0.2246357392
221	0.2233917844
222	0.2221778227
223	0.2208207936
224	0.2193918342
225	0.2183173044
226	0.2172547163
227	0.2161100848
228	0.2153728827
229	0.2149581405
230	0.2132557763
231	0.2124555224
232	0.212436343
233	0.2119019674
234	0.2112119989
235	0.2111215185
236	0.2106425035
237	0.2100359666
238	0.2096241625
239	0.208966008
240	0.2081386848
241	0.2075312086
242	0.2074432709
243	0.207186461
244	0.2068523876
245	0.2061853472
246	0.205416801
247	0.2050073522
248	0.2049534049
249	0.2043903277
250	0.2038003189
251	0.2037715662
252	0.203173419
253	0.2026265471
254	0.2020843952
255	0.2015898997
256	0.2013067495
257	0.2004078836
258	0.1997962147
259	0.1994314489
260	0.1991691143
261	0.1979400605
262	0.1977075176
263	0.1972999244
264	0.1966638407
265	0.1959480662
266	0.1953034163
267	0.1952057839
268	0.1933187175
269	0.1927863199
270	0.192463372
271	0.1918659944
272	0.1917926502
273	0.1906266926
274	0.1898026887
275	0.1897531043
276	0.188768273
277	0.1878747745
278	0.1873101766
279	0.1870554664
280	0.1865280844
281	0.1860647253
282	0.1856731595
283	0.1852218681
284	0.1837347257
285	0.1831733552
286	0.182557876
287	0.1820878225
288	0.1818280847
289	0.1813947573
290	0.1812414001
291	0.1809555583
292	0.1807968593
293	0.1803515597
294	0.1797823475
295	0.1791932501
296	0.1784104856
297	0.1779355931
298	0.1779065989
299	0.1772000563
300	0.1763420326
301	0.1757605288
302	0.1748705205
303	0.1739702163
304	0.1733272154
305	0.172815049
306	0.1726604858
307	0.1718258714
308	0.1714199845
309	0.1713955199
310	0.1711689187
311	0.1703251995
312	0.170067047
313	0.1693130395
314	0.1687023442
315	0.1676444012
316	0.1671513753
317	0.1670214576
318	0.1668295291
319	0.166427241
320	0.1659171175
321	0.1656842475
322	0.1651632593
323	0.1648570306
324	0.1648032136
325	0.1647738124
326	0.1645904314
327	0.1645757849
328	0.1641884884
329	0.163501876
330	0.1629750425
331	0.1619105316
332	0.1612311157
333	0.1607527251
334	0.1598049762
335	0.1593720297
336	0.1586765034
337	0.1584380785
338	0.1577483881
339	0.1576532442
340	0.1574529561
341	0.1566479557
342	0.1557304928
343	0.1549314815
344	0.1546057081
345	0.1545690501
346	0.1542783646
347	0.1537364109
348	0.1529637604
349	0.152486061
350	0.1520453828
351	0.1516445245
352	0.1512190083
353	0.1502446683
354	0.1498232147
355	0.1495521911
356	0.1488922038
357	0.1486645838
358	0.1483321514
359	0.1478231246
360	0.1472434109
361	0.1465135928
362	0.1463650341
363	0.1460375566
364	0.145886554
365	0.14545738
366	0.1449304602
367	0.144474661
368	0.1444432546
369	0.1443953093
370	0.1440457206
371	0.1437343756
372	0.1435261165
373	0.1433329019
374	0.1429886547
375	0.1424965893
376	0.1422038278
377	0.1414931622
378	0.1410954789
379	0.1408761621
380	0.1405893728
381	0.1401484338
382	0.1394264066
383	0.139116175
384	0.1390377381
385	0.1386216545
386	0.1379990786
387	0.1367699924
388	0.1365600207
389	0.1363207327
390	0.1359252102
391	0.1357285117
392	0.135349048
393	0.1350003668
394	0.1347092686
395	0.1345099235
396	0.1342183171
397	0.1337322219
398	0.1334153275
399	0.1331223992
400	0.1328454349
401	0.1326048846
402	0.1324010405
403	0.1321276925
404	0.1315822041
405	0.1315139935
406	0.1309584399
407	0.130958186
408	0.1309021813
409	0.1306808379
410	0.1302434652
411	0.1299438106
412	0.1294039663
413	0.1293890975
414	0.1290068975
415	0.1286581501
416	0.1277302514
417	0.1272185216
418	0.1264270305
419	0.1260407533
420	0.1255567247
421	0.125461144
422	0.1250857759
423	0.1246516359
424	0.1242088135
425	0.1236906912
426	0.1230698697
427	0.1223050149
428	0.1221053564
429	0.1217571282
430	0.1208364262
431	0.1205783834
432	0.1202771127
433	0.1198814432
434	0.1198306612
435	0.1194543302
436	0.1188841817
437	0.1183311285
438	0.1179883525
439	0.1175767443
440	0.1171185631
441	0.1167396974
442	0.116521846
443	0.1164811915
444	0.1162104543
445	0.1156975301
446	0.1155320989
447	0.1152808292
448	0.1152507459
449	0.1148093781
450	0.11466764
451	0.1144008215
452	0.1139945793
453	0.1135926891
454	0.1130726841
455	0.1127783345
456	0.1126630192
457	0.1124981857
458	0.1123101599
459	0.112256506
460	0.1115308942
461	0.1114547102
462	0.1111474404
463	0.1108674948
464	0.1103683579
465	0.1102361467
466	0.1101837983
467	0.1100881011
468	0.1100705959
469	0.1097126094
470	0.1095320301
471	0.1091730612
472	0.1086252972
473	0.1084686291
474	0.108405378
475	0.1079481527
