iter	Logloss
466	0.1766667232
467	0.1765343858
468	0.1762836207
469	0.1758114648
470	0.1754702056
471	0.1753639086
472	0.1748908431
473	0.1746224482
474	0.174238232
475	0.1741636062
476	0.1739921971
477	0.1738622345
478	0.1735792097
479	0.1734750769
480	0.1732029191
481	0.1725999264
482	0.1722818431
483	0.1721431323
484	0.1718361205
485	0.1715557652
486	0.1713417254
487	0.1711470019
488	0.1709675807
489	0.1707759872
490	0.1706822746
491	0.1705440829
492	0.1702054406
493	0.1700913975
494	0.1700381002
495	0.1699591413
496	0.1693120705
497	0.1691715448
498	0.1690076041
499	0.1687648102
500	0.1680925971
501	0.1679037227
502	0.1675325521
503	0.1674430924
504	0.1673466545
505	0.1672316617
506	0.1670860459
507	0.1669927543
508	0.166712578
509	0.1663618112
510	0.1661221273
511	0.1655961694
512	0.165416129
513	0.1650869274
514	0.1648487032
515	0.1648230798
516	0.164563809
517	0.1642612056
518	0.1640815963
519	0.1637872524
520	0.1634107642
521	0.163312238
522	0.1632517893
523	0.1628827077
524	0.1627553011
525	0.1626398106
526	0.1625665919
527	0.1621939413
528	0.1619483866
529	0.1619228847
530	0.1618877615
531	0.1618358711
532	0.1617066978
533	0.1613038903
534	0.1611805159
535	0.1609683159
536	0.1607040547
537	0.1605198597
538	0.160357713
539	0.1600665071
540	0.1598595148
541	0.1597963873
542	0.1593267469
543	0.1588812255
544	0.1578984488
545	0.1575456254
546	0.1573539074
547	0.1568157116
548	0.1565143908
549	0.155941408
550	0.1557454255
551	0.1553832543
552	0.1551705401
553	0.1546530805
554	0.1543731931
555	0.1541437628
556	0.1539086888
557	0.1535896866
558	0.1533425285
559	0.1528068966
560	0.1524274965
561	0.1522759235
562	0.1518840121
563	0.1516919948
564	0.1513756591
565	0.1512603263
566	0.1510029052
567	0.1507376152
568	0.150501753
569	0.1504058283
570	0.1501651695
571	0.1499528179
572	0.1497405417
573	0.1494285627
574	0.1491156414
575	0.1489716284
576	0.1486146715
577	0.1485379957
578	0.1480887213
579	0.1478200949
580	0.1477090736
581	0.1474305626
582	0.1471579135
583	0.1470330325
584	0.1467937828
585	0.1465539856
586	0.146389529
587	0.1463211834
588	0.1460848599
589	0.1458643377
590	0.1456881394
591	0.1453838199
592	0.1451521407
593	0.1448054886
594	0.1443543406
595	0.1438419795
596	0.1436466166
597	0.1435218581
598	0.1432403499
599	0.1430330081
600	0.1427199838
601	0.1423997769
602	0.1423485999
603	0.1421807312
604	0.1417768202
605	0.1414143765
606	0.1412984399
607	0.1412356645
608	0.1411473985
609	0.1410617049
610	0.1406158528
611	0.1402800469
612	0.1401868948
613	0.1397932617
614	0.1395899089
615	0.1393020598
616	0.1391894297
617	0.1385314815
618	0.1383748728
619	0.1381090074
620	0.1380193794
621	0.1377485763
622	0.1375832935
623	0.1372077223
624	0.1370947639
625	0.1369551616
626	0.1367113278
627	0.1366111054
628	0.1364668727
629	0.1363434848
630	0.1360794706
631	0.1359395698
632	0.1354891638
633	0.1352562573
634	0.1351468259
635	0.1347863703
636	0.1345594936
637	0.1344321613
638	0.1341956586
639	0.1339827974
640	0.1337695626
641	0.1337318425
642	0.1334652308
643	0.1332805293
644	0.133122866
645	0.1327537108
646	0.1327094341
647	0.1325557516
648	0.1322537163
649	0.1320719344
650	0.1318767808
651	0.1314271317
652	0.1311249793
653	0.1310429957
654	0.1310106784
655	0.1308548536
656	0.130667102
657	0.1304253571
658	0.1301777565
659	0.1299474945
660	0.1296682547
661	0.1295965956
662	0.1295745773
663	0.1293292962
664	0.1289987279
665	0.1286226313
666	0.1286135361
667	0.1284412166
668	0.1282521989
669	0.1282247155
670	0.1280102867
671	0.1278370306
672	0.1276648516
673	0.1274369072
674	0.1270076536
675	0.1268512428
676	0.1267055235
677	0.1266567939
678	0.1263228699
679	0.1262179974
680	0.125766413
681	0.1256493366
682	0.125537806
683	0.1253217534
684	0.1250836085
685	0.1250009798
686	0.1249393538
687	0.1246528598
688	0.124428792
689	0.1242888242
690	0.1241622514
691	0.1240954219
692	0.1240488334
693	0.1237871369
694	0.1234847356
695	0.1232104364
696	0.1230525519
697	0.1228215637
698	0.1226331042
699	0.1224685319
700	0.1221211682
701	0.1219525524
702	0.1219080769
703	0.1216463042
704	0.1215903917
705	0.1214415943
706	0.1212701421
707	0.1211574262
708	0.1210697972
709	0.1207980167
710	0.1204994171
711	0.1203290314
712	0.1201460082
713	0.1198110232
714	0.1195539426
715	0.1192259877
716	0.1191130671
717	0.1190131937
718	0.1188383051
719	0.1186286921
720	0.118488866
721	0.1183179059
722	0.1182754479
723	0.1182365241
724	0.1181546829
725	0.1179531036
726	0.1178624572
727	0.1176845464
728	0.1174199093
729	0.1171444346
730	0.1169582115
731	0.1168464045
732	0.1166518185
733	0.1164610459
734	0.1163073182
735	0.1162771223
736	0.1161734902
737	0.1160243965
738	0.1158815638
739	0.1157786899
740	0.1157323942
741	0.1154101704
742	0.1153586834
743	0.1151969304
744	0.1151282219
745	0.1149440491
746	0.1146399058
747	0.1144738552
748	0.1143210775
749	0.1139966587
750	0.1139822417
751	0.1138181938
752	0.1137777631
753	0.1134957525
754	0.113227022
755	0.1131827084
756	0.1128857113
757	0.1125630213
758	0.1124522909
759	0.112357635
760	0.1123204933
761	0.1121019588
762	0.1119097001
763	0.1118475461
764	0.1116840652
765	0.1114211724
766	0.1113032817
767	0.1107229901
768	0.1106195267
769	0.1103875078
770	0.1103005474
771	0.1100667121
772	0.1099958204
773	0.109975519
774	0.109720206
775	0.1095420092
776	0.1094939708
777	0.1093921781
778	0.1093145553
779	0.109023363
780	0.108881679
781	0.1087952805
782	0.1085548877
783	0.1082851238
784	0.1080513507
785	0.1078574312
786	0.1077713136
787	0.1076177163
788	0.1073219415
789	0.1071448178
790	0.1070113366
791	0.1067370748
792	0.1066203834
793	0.1065208452
794	0.1063876141
795	0.1061819231
796	0.1060745231
797	0.1059828158
798	0.1058840934
799	0.1058452522
