iter	Logloss
0	0.6731703021
1	0.6562315522
2	0.6413617725
3	0.6300007102
4	0.6153100289
5	0.60719114
6	0.5966005981
7	0.5867208954
8	0.581353089
9	0.571804066
10	0.5638151396
11	0.55392662
12	0.5477278585
13	0.544269452
14	0.537942521
15	0.5360820272
16	0.5287396069
17	0.5237525061
18	0.5193863857
19	0.5133130514
20	0.5081146347
21	0.5019566094
22	0.4974581045
23	0.4933115562
24	0.4899436589
25	0.4865856937
26	0.4803869671
27	0.4766528214
28	0.4745355263
29	0.4701015985
30	0.4665031908
31	0.4630532916
32	0.4589761685
33	0.4587529037
34	0.4566426048
35	0.453761589
36	0.4505972058
37	0.4491146953
38	0.4449193574
39	0.4430061816
40	0.4410321321
41	0.4391401687
42	0.4362050337
43	0.4329232061
44	0.4291503001
45	0.4279236948
46	0.4264718321
47	0.4241711964
48	0.4212980493
49	0.4189974888
50	0.4174624245
51	0.4148895778
52	0.4136564368
53	0.41078607
54	0.4097289883
55	0.4089122456
56	0.4077108529
57	0.4058481082
58	0.4042040511
59	0.4024624814
60	0.4008023029
61	0.3990711372
62	0.3964108387
63	0.3961752131
64	0.3949318402
65	0.3931329727
66	0.3894596116
67	0.3879804447
68	0.3862780269
69	0.3846117057
70	0.3828949618
71	0.3805885105
72	0.380311484
73	0.3791022202
74	0.3781082923
75	0.3765335111
76	0.3750502616
77	0.3735671998
78	0.3715746094
79	0.3687644625
80	0.3670995357
81	0.3668754171
82	0.3655691298
83	0.3647774198
84	0.3631325702
85	0.3618581516
86	0.3609175746
87	0.3593112108
88	0.358001805
89	0.3571430383
90	0.3548304419
91	0.3537299345
92	0.352186032
93	0.3506624989
94	0.3495181446
95	0.3483066006
96	0.3456723173
97	0.3445865973
98	0.3436904453
99	0.341255909
100	0.3390225687
101	0.3370778163
102	0.335816323
103	0.3354775888
104	0.3346541977
105	0.3337502324
106	0.3325498631
107	0.3312462714
108	0.3292691918
109	0.3271331145
110	0.3252213407
111	0.3237379498
112	0.3210940789
113	0.3186918158
114	0.316444486
115	0.3144117919
116	0.3138053481
117	0.3136843751
118	0.3115307005
119	0.3103838567
120	0.3085742787
121	0.3071235111
122	0.3064915866
123	0.3047561514
124	0.3039192074
125	0.3027396438
126	0.3023882275
127	0.3014426674
128	0.300491058
129	0.2986545672
130	0.2975557215
131	0.2957195686
132	0.294070607
133	0.29214784
134	0.2914778969
135	0.2906843938
136	0.2906001088
137	0.288402658
138	0.2857617284
139	0.2856081787
140	0.284256572
141	0.2826981451
142	0.2804625393
143	0.2804612362
144	0.2793392923
145	0.2779167468
146	0.2776246422
147	0.2742740735
148	0.2740899311
149	0.271583516
150	0.2710094911
151	0.2700210937
152	0.2685370563
153	0.2670213326
154	0.2655799457
155	0.2640534094
156	0.2628742443
157	0.2621420794
158	0.260655624
159	0.2590445821
160	0.2576884138
161	0.2567525871
162	0.2556438188
163	0.2537569334
164	0.2527001377
165	0.252190981
166	0.2509963804
167	0.2494520215
168	0.2479214394
169	0.2471930419
170	0.2463867757
171	0.2450693894
172	0.243856209
173	0.2437083329
174	0.2426880584
175	0.2410658357
176	0.2406202575
177	0.2397081625
178	0.2381500562
179	0.2374749343
180	0.2359629998
181	0.2341653705
182	0.232756206
183	0.232528077
184	0.2321212496
185	0.2311847314
186	0.2303330213
187	0.2298447183
188	0.2268420925
189	0.2258803008
190	0.2255098964
191	0.2249294164
192	0.2242540631
193	0.2233047006
194	0.2224319045
195	0.2222900174
196	0.221950706
197	0.2207913346
198	0.2207097515
199	0.2201852405
200	0.2201477781
201	0.2201327385
202	0.2182866558
203	0.217215292
204	0.2164745634
205	0.2144875619
206	0.2136601582
207	0.2127862223
208	0.2117871145
209	0.2108764003
210	0.2096508692
211	0.2087551037
212	0.2081513127
213	0.2075297796
214	0.2074463691
215	0.205776585
216	0.2052883299
217	0.2052646842
218	0.204299887
219	0.2032654261
220	0.2020302639
221	0.2011659926
222	0.2006338509
223	0.2000972978
224	0.1991888725
225	0.1991753727
226	0.1982525341
227	0.196869651
228	0.1965328762
229	0.1964253149
230	0.1950471614
231	0.1942756104
232	0.1935796943
233	0.1932992052
234	0.1917376526
235	0.1904884865
236	0.1891197266
237	0.1880717356
238	0.187570427
239	0.1868359827
240	0.1860608011
241	0.1855539052
242	0.1854385534
243	0.1851716041
244	0.1847815677
245	0.18453264
246	0.1842331641
247	0.1834690633
248	0.1831151709
249	0.1823577304
250	0.1823323099
251	0.1817266526
252	0.1816996871
253	0.1816410813
254	0.1807183131
255	0.1795760956
256	0.1791454244
257	0.1780730679
258	0.1779199956
259	0.1769558821
